Index,Memo No,Usage,District,PRN No,Occupation Date,Building Name,Address,PASP,Ins. Date,Floor,Unit,Area,Area(N)(ft2),Headroom,View,Price(M)($),Price($),$/ft2(N)($),D.Date,Nature,Bldg Remarks,Trans Remark,Unit Rate,,Time Index,Time,,,Age,Area,Location,Headroom,Floor,View,,Total,Adj Unit Rate,,Diff
﻿C2,21110400170019 ,RES ,HK-A,D2918955 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,01/10/2021,15/10/2021,21,D,52.7,567,3.15,Sea,11.3,11300000 ,19929,4/11/2021,ASP,INCL BAL22; U PTM16 ,?,214290,,381.2,= Z43 / Z44 - 1,,,= 0 * 0.000000,= (M43- M44) *0.000000,nan,= (O43- O44) *0.000000,,nan,,= AA44+AD44+AE44+AF44+AG44+AH44,= X44 * (AK44+ 1),= (AL43- AL44) / AL44,= AM44/ (K43- K44)

C2,19111301220038 ,RES ,HK-A,D2918974 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,22/10/2019,5/11/2019,22,B,29.7,320,3.15,Sea,7.75,7750000 ,24219,13/11/2019,ASP,INCL BAL22; U PTM16 ,?,260419,,421.2,,,,,,,,,,,,260419
C2,21081201820040 ,RES ,HK-A,D2918581 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,02/07/2021,16/7/2021,10,C,41.7,449,3.15,Sea,9.98,9980000 ,22227,12/8/2021,ASP,INCL BAL22; U PTM16 ,?,239000,,385.6,= Z46 / Z47 - 1,,,= 0 * 0.000000,= (M46- M47) *0.000000,nan,= (O46- O47) *0.000000,,nan,,= AA47+AD47+AE47+AF47+AG47+AH47,= X47 * (AK47+ 1),= (AL46- AL47) / AL47,= AM47/ (K46- K47)

D1,19060401820193 ,RES ,HK-A,D2918935 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/04/2019,10/5/2019,21,B,29.7,320,3.15,Sea,7.638,7638000 ,23869,4/6/2019,ASP,INCL BAL22; U PTM16 ,?,256656,,437.5,,,,,,,,,,,,256656
C2,20103001700065 ,RES ,HK-A,D2919219 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,28/09/2020,12/10/2020,29,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,30/10/2020,ASP,INCL BAL22; U PTM16 ,?,243860,,425.2,= Z49 / Z50 - 1,,,= 0 * 0.000000,= (M49- M50) *0.000000,nan,= (O49- O50) *0.000000,,nan,,= AA50+AD50+AE50+AF50+AG50+AH50,= X50 * (AK50+ 1),= (AL49- AL50) / AL50,= AM50/ (K49- K50)

D1,19041100490038 ,RES ,HK-A,D2918431 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,26/03/2019,1/4/2019,5,D,47.3,509,3.15,Sea,12.355,12355000 ,24273,11/4/2019,ASP,INCL BAL22; U PTM16 ,?,261000,,358.3,,,,,,,,,,,,261000
C2,21062500770114 ,RES ,HK-A,D2919330 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/05/2021,4/6/2021,32,B,29.8,321,3.15,Sea,9.56,9560000 ,29782,25/6/2021,ASP,INCL BAL22; U PTM16 ,?,320237,,439.1,= Z52 / Z53 - 1,,,= 0 * 0.000000,= (M52- M53) *0.000000,nan,= (O52- O53) *0.000000,,nan,,= AA53+AD53+AE53+AF53+AG53+AH53,= X53 * (AK53+ 1),= (AL52- AL53) / AL53,= AM53/ (K52- K53)
